App,Tag,FilePath,RelativeFilePath,FileName,ClassName,Comment
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\TestingConventionsCheckTask.java,dataset/projects/elasticsearch/build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/precommit/TestingConventionsCheckTask.java,TestingConventionsCheckTask.java,Parameters,""" Don't initialize the class to save time. Not needed for this test and this doesn't share a VM with any other tests."""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\TestingConventionsCheckTask.java,dataset/projects/elasticsearch/build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/precommit/TestingConventionsCheckTask.java,TestingConventionsCheckTask.java,Parameters,""" Don't initialize the class to save time. Not needed for this test and this doesn't share a VM with any other tests."""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\test\TestWithDependenciesPlugin.java,dataset/projects/elasticsearch/build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/test/TestWithDependenciesPlugin.java,TestWithDependenciesPlugin.java,TestWithDependenciesPlugin,""" The changes this plugin makes both break and aren't needed by
             * Eclipse. This is because Eclipse flattens main and test
             * dependencies into a single dependency. Because Eclipse is
             *  special .... """
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\elasticsearch\build-tools-internal\src\test\java\org\elasticsearch\gradle\internal\precommit\DependencyLicensesTaskTests.java,dataset/projects/elasticsearch/build-tools-internal/src/test/java/org/elasticsearch/gradle/internal/precommit/DependencyLicensesTaskTests.java,DependencyLicensesTaskTests.java,DependencyLicensesTaskTests,""" Add two unused files"""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\elasticsearch\build-tools-internal\src\test\java\org\elasticsearch\gradle\internal\precommit\DependencyLicensesTaskTests.java,dataset/projects/elasticsearch/build-tools-internal/src/test/java/org/elasticsearch/gradle/internal/precommit/DependencyLicensesTaskTests.java,DependencyLicensesTaskTests.java,DependencyLicensesTaskTests,""" Should collect both unused file problems"""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\elasticsearch\build-tools-internal\src\test\java\org\elasticsearch\gradle\internal\release\PruneChangelogsTaskTests.java,dataset/projects/elasticsearch/build-tools-internal/src/test/java/org/elasticsearch/gradle/internal/release/PruneChangelogsTaskTests.java,PruneChangelogsTaskTests.java,PruneChangelogsTaskTests,""" TODO: Muted on windows until resolved: https://github.com/elastic/elasticsearch/issues/78318"""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\elasticsearch\client\rest\src\test\java\org\elasticsearch\client\RestClientGzipCompressionTests.java,dataset/projects/elasticsearch/client/rest/src/test/java/org/elasticsearch/client/RestClientGzipCompressionTests.java,RestClientGzipCompressionTests.java,FutureResponse,""" Encode response if needed"""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\elasticsearch\client\rest\src\test\java\org\elasticsearch\client\RestClientGzipCompressionTests.java,dataset/projects/elasticsearch/client/rest/src/test/java/org/elasticsearch/client/RestClientGzipCompressionTests.java,RestClientGzipCompressionTests.java,FutureResponse,""" Encode response if needed"""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\elasticsearch\client\sniffer\src\test\java\org\elasticsearch\client\sniff\SnifferTests.java,dataset/projects/elasticsearch/client/sniffer/src/test/java/org/elasticsearch/client/sniff/SnifferTests.java,SnifferTests.java,CountingNodesSniffer,"""
     * Wraps a {@link Sniffer.Task} and allows to wait for its completion. This is needed to verify
     * that tasks are either never started or always completed. Calling {@link Future#get()} against a cancelled future will
     * throw {@link CancellationException} straight-away but the execution of the task will continue if it had already started,
     * in which case {@link Future#cancel(boolean)} returns true which is not very helpful.
     """
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\elasticsearch\client\sniffer\src\test\java\org\elasticsearch\client\sniff\SnifferTests.java,dataset/projects/elasticsearch/client/sniffer/src/test/java/org/elasticsearch/client/sniff/SnifferTests.java,SnifferTests.java,CountingNodesSniffer,"""
     * Wraps a {@link Sniffer.Task} and allows to wait for its completion. This is needed to verify
     * that tasks are either never started or always completed. Calling {@link Future#get()} against a cancelled future will
     * throw {@link CancellationException} straight-away but the execution of the task will continue if it had already started,
     * in which case {@link Future#cancel(boolean)} returns true which is not very helpful.
     """
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\elasticsearch\client\sniffer\src\test\java\org\elasticsearch\client\sniff\SnifferTests.java,dataset/projects/elasticsearch/client/sniffer/src/test/java/org/elasticsearch/client/sniff/SnifferTests.java,SnifferTests.java,CountingNodesSniffer,"""
     * Wraps a {@link Sniffer.Task} and allows to wait for its completion. This is needed to verify
     * that tasks are either never started or always completed. Calling {@link Future#get()} against a cancelled future will
     * throw {@link CancellationException} straight-away but the execution of the task will continue if it had already started,
     * in which case {@link Future#cancel(boolean)} returns true which is not very helpful.
     """
