App,Tag,FilePath,RelativeFilePath,FileName,ClassName,Comment
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-testlib\src\com\google\common\collect\testing\MapInterfaceTest.java,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/MapInterfaceTest.java,MapInterfaceTest.java,IncompatibleKeyType,""" TODO: Investigate the extent to which, in practice, maps that support"""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-testlib\src\com\google\common\collect\testing\MapInterfaceTest.java,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/MapInterfaceTest.java,MapInterfaceTest.java,IncompatibleKeyType,""" TODO: Investigate the extent to which, in practice, maps that support"""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-testlib\src\com\google\common\collect\testing\MapInterfaceTest.java,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/MapInterfaceTest.java,MapInterfaceTest.java,IncompatibleKeyType,""" TODO: decide what to test here."""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-testlib\src\com\google\common\collect\testing\MapInterfaceTest.java,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/MapInterfaceTest.java,MapInterfaceTest.java,IncompatibleKeyType,""" TODO: Refactor to share code with SetTestBuilder etc."""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-testlib\src\com\google\common\collect\testing\SortedMapInterfaceTest.java,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/SortedMapInterfaceTest.java,SortedMapInterfaceTest.java,SortedMapInterfaceTest,""" TODO: Use this class to test classes besides ImmutableSortedMap."""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-testlib\src\com\google\common\collect\testing\TestContainerGenerator.java,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/TestContainerGenerator.java,TestContainerGenerator.java,TestContainerGenerator,"""
   * Creates a new container containing the given elements. TODO: would be nice to figure out how to
   * use E... or E[] as a parameter type, but this doesn't seem to work because Java creates an
   * array of the erased type.
   """
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-testlib\src\com\google\common\collect\testing\TestsForMapsInJavaUtil.java,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/TestsForMapsInJavaUtil.java,TestsForMapsInJavaUtil.java,NullFriendlyComparator,""" TODO: IdentityHashMap, AbstractMap"""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-testlib\src\com\google\common\collect\testing\TestsForMapsInJavaUtil.java,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/TestsForMapsInJavaUtil.java,TestsForMapsInJavaUtil.java,NullFriendlyComparator,""" TODO: call conversion constructors or factory methods instead of using"""
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-testlib\src\com\google\common\collect\testing\TestsForMapsInJavaUtil.java,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/TestsForMapsInJavaUtil.java,TestsForMapsInJavaUtil.java,NullFriendlyComparator,"""
                 * TODO(cpovirk): it would be nice to create an input Map and use
                 * the copy constructor here and in the other tests
                 """
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-testlib\src\com\google\common\collect\testing\TestsForMapsInJavaUtil.java,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/TestsForMapsInJavaUtil.java,TestsForMapsInJavaUtil.java,NullFriendlyComparator,""" TODO: IdentityHashMap, AbstractMap"""
