App,Tag,FilePath,RelativeFilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\UninterruptiblesTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/UninterruptiblesTest.java,UninterruptiblesTest.java,TestCondition,36,115,379,60,0,60,true,true,false,true,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\UntrustedInputFutureTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/UntrustedInputFutureTest.java,UntrustedInputFutureTest.java,UntrustedInputFutureTest,6,1,3,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\WrappingExecutorServiceTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/WrappingExecutorServiceTest.java,WrappingExecutorServiceTest.java,MockExecutor,23,27,74,5,0,5,true,false,false,true,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\WrappingScheduledExecutorServiceTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/WrappingScheduledExecutorServiceTest.java,WrappingScheduledExecutorServiceTest.java,MockExecutor,14,25,58,2,0,2,true,false,false,true,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\xml\XmlEscapersTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/xml/XmlEscapersTest.java,XmlEscapersTest.java,XmlEscapersTest,8,3,23,2,0,2,true,true,false,true,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-gwt\test-super\com\google\common\math\super\com\google\common\math\TestPlatform.java,dataset/projects/guava/guava-gwt/test-super/com/google/common/math/super/com/google/common/math/TestPlatform.java,TestPlatform.java,TestPlatform,1,2,2,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-gwt\test-super\com\google\common\primitives\super\com\google\common\primitives\TestPlatform.java,dataset/projects/guava/guava-gwt/test-super/com/google/common/primitives/super/com/google/common/primitives/TestPlatform.java,TestPlatform.java,TestPlatform,1,1,1,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-gwt\test-super\com\google\common\util\concurrent\super\com\google\common\util\concurrent\TestPlatform.java,dataset/projects/guava/guava-gwt/test-super/com/google/common/util/concurrent/super/com/google/common/util/concurrent/TestPlatform.java,TestPlatform.java,TestPlatform,8,5,4,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\features\TesterRequirements.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/features/TesterRequirements.java,TesterRequirements.java,TesterRequirements,7,5,7,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\google\TestBiMapGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/google/TestBiMapGenerator.java,TestBiMapGenerator.java,TestBiMapGenerator,6,2,0,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\google\TestEnumMultisetGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/google/TestEnumMultisetGenerator.java,TestEnumMultisetGenerator.java,TestEnumMultisetGenerator,8,5,8,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\google\TestListMultimapGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/google/TestListMultimapGenerator.java,TestListMultimapGenerator.java,TestListMultimapGenerator,4,0,0,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\google\TestMultimapGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/google/TestMultimapGenerator.java,TestMultimapGenerator.java,TestMultimapGenerator,8,5,0,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\google\TestMultisetGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/google/TestMultisetGenerator.java,TestMultisetGenerator.java,TestMultisetGenerator,5,1,0,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\google\TestSetMultimapGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/google/TestSetMultimapGenerator.java,TestSetMultimapGenerator.java,TestSetMultimapGenerator,2,0,0,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\google\TestStringBiMapGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/google/TestStringBiMapGenerator.java,TestStringBiMapGenerator.java,TestStringBiMapGenerator,7,7,9,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\google\TestStringListMultimapGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/google/TestStringListMultimapGenerator.java,TestStringListMultimapGenerator.java,TestStringListMultimapGenerator,9,10,12,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\google\TestStringMultisetGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/google/TestStringMultisetGenerator.java,TestStringMultisetGenerator.java,TestStringMultisetGenerator,6,5,7,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\google\TestStringSetMultimapGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/google/TestStringSetMultimapGenerator.java,TestStringSetMultimapGenerator.java,TestStringSetMultimapGenerator,9,10,12,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\google\UnmodifiableCollectionTests.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/google/UnmodifiableCollectionTests.java,UnmodifiableCollectionTests.java,UnmodifiableCollectionTests,20,11,79,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\MapInterfaceTest.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/MapInterfaceTest.java,MapInterfaceTest.java,IncompatibleKeyType,18,66,401,56,0,56,true,false,false,true,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\SortedMapInterfaceTest.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/SortedMapInterfaceTest.java,SortedMapInterfaceTest.java,SortedMapInterfaceTest,5,6,41,3,0,3,true,true,false,false,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\TestCharacterListGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/TestCharacterListGenerator.java,TestCharacterListGenerator.java,TestCharacterListGenerator,4,5,7,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\TestCollectionGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/TestCollectionGenerator.java,TestCollectionGenerator.java,TestCollectionGenerator,4,0,0,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\TestCollidingSetGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/TestCollidingSetGenerator.java,TestCollidingSetGenerator.java,TestCollidingSetGenerator,4,3,3,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\TestContainerGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/TestContainerGenerator.java,TestContainerGenerator.java,TestContainerGenerator,6,4,0,0,0,0,true,true,false,false,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\TestEnumMapGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/TestEnumMapGenerator.java,TestEnumMapGenerator.java,TestEnumMapGenerator,7,7,9,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\guava-testlib\src\com\google\common\collect\testing\TestEnumSetGenerator.java,dataset/projects/guava/guava-testlib/src/com/google/common/collect/testing/TestEnumSetGenerator.java,TestEnumSetGenerator.java,TestEnumSetGenerator,6,5,8,0,0,0,true,true,false,false,false,false,false,false,false,false
