App,Tag,FilePath,RelativeFilePath,FileName,ClassName,MethodName,TotalStatements,TotalParameters,ReturnType,AccessModifier,MethodHasAnnotation,MethodHasTestInName,FileHasTestInName,ClassHasTestInName
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\configurator\parser\ConfigParserTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/configurator/parser/ConfigParserTest.java,ConfigParserTest.java,ConfigParserTest,parseConfiguratorsServiceMultiAppsTest,1,0,void,,true,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\configurator\parser\ConfigParserTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/configurator/parser/ConfigParserTest.java,ConfigParserTest.java,ConfigParserTest,parseConfiguratorsServiceNoRuleTest,1,0,void,,true,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\configurator\parser\ConfigParserTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/configurator/parser/ConfigParserTest.java,ConfigParserTest.java,ConfigParserTest,parseConfiguratorsAppMultiServicesTest,1,0,void,,true,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\configurator\parser\ConfigParserTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/configurator/parser/ConfigParserTest.java,ConfigParserTest.java,ConfigParserTest,parseConfiguratorsAppAnyServicesTest,1,0,void,,true,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\configurator\parser\ConfigParserTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/configurator/parser/ConfigParserTest.java,ConfigParserTest.java,ConfigParserTest,parseConfiguratorsAppNoServiceTest,1,0,void,,true,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\configurator\parser\ConfigParserTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/configurator/parser/ConfigParserTest.java,ConfigParserTest.java,ConfigParserTest,parseConsumerSpecificProvidersTest,1,0,void,,true,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\configurator\parser\ConfigParserTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/configurator/parser/ConfigParserTest.java,ConfigParserTest.java,ConfigParserTest,parseProviderConfigurationV3,1,0,void,,true,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\configurator\parser\ConfigParserTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/configurator/parser/ConfigParserTest.java,ConfigParserTest.java,ConfigParserTest,parseProviderConfigurationV3Compatibility,1,0,void,,true,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\configurator\parser\ConfigParserTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/configurator/parser/ConfigParserTest.java,ConfigParserTest.java,ConfigParserTest,parseProviderConfigurationV3Conflict,1,0,void,,true,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\configurator\parser\ConfigParserTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/configurator/parser/ConfigParserTest.java,ConfigParserTest.java,ConfigParserTest,parseURLJsonArrayCompatible,8,0,void,,true,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\ConfiguratorTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/ConfiguratorTest.java,ConfiguratorTest.java,ConfiguratorTest,test,10,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\AbstractDirectoryConcurrencyTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/AbstractDirectoryConcurrencyTest.java,AbstractDirectoryConcurrencyTest.java,TestDirectory,setUp,3,0,void,,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\AbstractDirectoryConcurrencyTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/AbstractDirectoryConcurrencyTest.java,AbstractDirectoryConcurrencyTest.java,TestDirectory,tearDown,2,0,void,,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\AbstractDirectoryConcurrencyTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/AbstractDirectoryConcurrencyTest.java,AbstractDirectoryConcurrencyTest.java,TestDirectory,testMultipleReadLocks,10,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\AbstractDirectoryConcurrencyTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/AbstractDirectoryConcurrencyTest.java,AbstractDirectoryConcurrencyTest.java,TestDirectory,testWriteBlocksRead,10,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\AbstractDirectoryConcurrencyTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/AbstractDirectoryConcurrencyTest.java,AbstractDirectoryConcurrencyTest.java,TestDirectory,testConcurrentReadAndWrite,10,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\AbstractDirectoryConcurrencyTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/AbstractDirectoryConcurrencyTest.java,AbstractDirectoryConcurrencyTest.java,TestDirectory,setListAction,1,1,void,public,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\AbstractDirectoryConcurrencyTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/AbstractDirectoryConcurrencyTest.java,AbstractDirectoryConcurrencyTest.java,TestDirectory,getInterface,1,0,Class<Object>,public,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\AbstractDirectoryConcurrencyTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/AbstractDirectoryConcurrencyTest.java,AbstractDirectoryConcurrencyTest.java,TestDirectory,getAllInvokers,1,0,List<Invoker<Object>>,public,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\AbstractDirectoryConcurrencyTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/AbstractDirectoryConcurrencyTest.java,AbstractDirectoryConcurrencyTest.java,TestDirectory,isAvailable,1,0,boolean,public,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\AbstractDirectoryConcurrencyTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/AbstractDirectoryConcurrencyTest.java,AbstractDirectoryConcurrencyTest.java,TestDirectory,doList,2,3,List<Invoker<Object>>,protected,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\AbstractDirectoryConcurrencyTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/AbstractDirectoryConcurrencyTest.java,AbstractDirectoryConcurrencyTest.java,TestDirectory,simulateWriteLock,1,2,void,public,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\AbstractDirectoryConcurrencyTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/AbstractDirectoryConcurrencyTest.java,AbstractDirectoryConcurrencyTest.java,TestDirectory,setInvokers,1,1,void,public,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\StaticDirectoryTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/StaticDirectoryTest.java,StaticDirectoryTest.java,StaticDirectoryTest,getRouteUrl,1,1,URL,private,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\StaticDirectoryTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/directory/StaticDirectoryTest.java,StaticDirectoryTest.java,StaticDirectoryTest,testStaticDirectory,21,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DefaultFilterChainBuilderTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/filter/DefaultFilterChainBuilderTest.java,DefaultFilterChainBuilderTest.java,DefaultFilterChainBuilderTest,testBuildInvokerChainForLocalReference,10,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DefaultFilterChainBuilderTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/filter/DefaultFilterChainBuilderTest.java,DefaultFilterChainBuilderTest.java,DefaultFilterChainBuilderTest,doInvoke,1,1,Result,protected,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DefaultFilterChainBuilderTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/filter/DefaultFilterChainBuilderTest.java,DefaultFilterChainBuilderTest.java,DefaultFilterChainBuilderTest,doInvoke,1,1,Result,protected,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DefaultFilterChainBuilderTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/filter/DefaultFilterChainBuilderTest.java,DefaultFilterChainBuilderTest.java,DefaultFilterChainBuilderTest,testBuildInvokerChainForRemoteReference,10,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DefaultFilterChainBuilderTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/filter/DefaultFilterChainBuilderTest.java,DefaultFilterChainBuilderTest.java,DefaultFilterChainBuilderTest,doInvoke,1,1,Result,protected,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DefaultFilterChainBuilderTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/filter/DefaultFilterChainBuilderTest.java,DefaultFilterChainBuilderTest.java,DefaultFilterChainBuilderTest,doInvoke,1,1,Result,protected,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\AbstractLoadBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/AbstractLoadBalanceTest.java,AbstractLoadBalanceTest.java,AbstractLoadBalanceTest,doSelect,1,3,Invoker<T>,protected,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\AbstractLoadBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/AbstractLoadBalanceTest.java,AbstractLoadBalanceTest.java,AbstractLoadBalanceTest,testGetWeight,11,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\AbstractLoadBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/AbstractLoadBalanceTest.java,AbstractLoadBalanceTest.java,AbstractLoadBalanceTest,testGetRegistryWeight,14,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\AdaptiveLoadBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/AdaptiveLoadBalanceTest.java,AdaptiveLoadBalanceTest.java,AdaptiveLoadBalanceTest,testSelectByWeight,8,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\AdaptiveLoadBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/AdaptiveLoadBalanceTest.java,AdaptiveLoadBalanceTest.java,AdaptiveLoadBalanceTest,buildServiceKey,2,1,String,private,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\AdaptiveLoadBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/AdaptiveLoadBalanceTest.java,AdaptiveLoadBalanceTest.java,AdaptiveLoadBalanceTest,getAdaptiveMetricsInstance,2,0,AdaptiveMetrics,private,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\AdaptiveLoadBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/AdaptiveLoadBalanceTest.java,AdaptiveLoadBalanceTest.java,AdaptiveLoadBalanceTest,testSelectByAdaptive,24,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\ConsistentHashLoadBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/ConsistentHashLoadBalanceTest.java,ConsistentHashLoadBalanceTest.java,ConsistentHashLoadBalanceTest,testConsistentHashLoadBalanceInGenericCall,6,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\ConsistentHashLoadBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/ConsistentHashLoadBalanceTest.java,ConsistentHashLoadBalanceTest.java,ConsistentHashLoadBalanceTest,testArgumentMatchAll,6,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\ConsistentHashLoadBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/ConsistentHashLoadBalanceTest.java,ConsistentHashLoadBalanceTest.java,ConsistentHashLoadBalanceTest,findHit,4,1,Invoker,private,false,false,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\ConsistentHashLoadBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/ConsistentHashLoadBalanceTest.java,ConsistentHashLoadBalanceTest.java,ConsistentHashLoadBalanceTest,testConsistentHashLoadBalance,8,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\ConsistentHashLoadBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/ConsistentHashLoadBalanceTest.java,ConsistentHashLoadBalanceTest.java,ConsistentHashLoadBalanceTest,testNormalWhenRouterEnabled,5,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\LeastActiveBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/LeastActiveBalanceTest.java,LeastActiveBalanceTest.java,LeastActiveBalanceTest,testLeastActiveLoadBalance_select,3,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\LeastActiveBalanceTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/LeastActiveBalanceTest.java,LeastActiveBalanceTest.java,LeastActiveBalanceTest,testSelectByWeight,6,0,void,,true,true,true,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\LoadBalanceBaseTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/LoadBalanceBaseTest.java,LoadBalanceBaseTest.java,InvokeResult,setUpBeforeClass,0,0,void,public; static,false,false,true,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\LoadBalanceBaseTest.java,dataset/projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/LoadBalanceBaseTest.java,LoadBalanceBaseTest.java,InvokeResult,setUp,40,0,void,public,false,false,true,false
