App,Tag,FilePath,RelativeFilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\DiskErrorsHandlerTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/DiskErrorsHandlerTest.java,DiskErrorsHandlerTest.java,DummyErrorHandler,11,15,21,2,2,0,true,false,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\DiskFailurePolicyTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/DiskFailurePolicyTest.java,DiskFailurePolicyTest.java,DiskFailurePolicyTest,29,5,22,1,1,0,true,true,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\FailureRecordingCallbackTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/FailureRecordingCallbackTest.java,FailureRecordingCallbackTest.java,FailureRecordingCallbackTest,6,4,7,1,1,0,true,true,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\GCInspectorTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/GCInspectorTest.java,GCInspectorTest.java,GCInspectorTest,9,10,47,8,8,0,true,true,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\JoinTokenRingTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/JoinTokenRingTest.java,JoinTokenRingTest.java,JoinTokenRingTest,21,3,14,2,2,0,true,true,false,false,true,false,false,true,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\LegacyAuthFailTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/LegacyAuthFailTest.java,LegacyAuthFailTest.java,LegacyAuthFailTest,10,3,8,1,1,0,true,true,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\NativeTransportServiceTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/NativeTransportServiceTest.java,NativeTransportServiceTest.java,NativeTransportServiceTest,13,14,20,10,10,0,true,true,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\OptionalTasksTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/OptionalTasksTest.java,OptionalTasksTest.java,OptionalTasksTest,16,3,14,2,2,0,true,true,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\pager\PagingStateTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/pager/PagingStateTest.java,PagingStateTest.java,PagingStateTest,10,9,32,8,8,0,true,true,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\pager\RandomizedPagingStateTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/pager/RandomizedPagingStateTest.java,RandomizedPagingStateTest.java,RandomizedPagingStateTest,17,4,17,2,2,0,true,true,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\PartitionDenylistTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/PartitionDenylistTest.java,PartitionDenylistTest.java,PartitionDenylistTest,13,33,153,24,24,0,true,true,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\AbstractPaxosRepairTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/AbstractPaxosRepairTest.java,AbstractPaxosRepairTest.java,Listener,11,12,39,4,4,0,true,false,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\cleanup\PaxosTableRepairsTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/cleanup/PaxosTableRepairsTest.java,PaxosTableRepairsTest.java,MockTableRepairs,12,14,109,8,8,0,true,false,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\PaxosProposeTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/PaxosProposeTest.java,PaxosProposeTest.java,V,7,3,6,1,1,0,true,false,false,false,true,false,false,false,false,false
