project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_ExcessiveParameterList,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
cassandra,apache/cassandra/auth/AuthProperties,AuthProperties,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/AuthPropertiesTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/CIDRGroupsMappingIntervalTree,CIDRGroupsMappingIntervalTree,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/CIDRGroupsMappingIntervalTree.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CIDRGroupsMappingIntervalTreeTest.java,1,2,1,6,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/CIDRGroupsMappingManager,CIDRGroupsMappingManager,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/CIDRGroupsMappingManager.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CIDRGroupsMappingManagerTest.java,1,1,1,6,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
cassandra,apache/cassandra/auth/CIDRGroupsMappingTable,CIDRGroupsMappingTable,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CIDRGroupsMappingTableTest.java,0,0,1,8,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
cassandra,apache/cassandra/auth/CacheRefresher,CacheRefresher,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CacheRefresherTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cassandra,apache/cassandra/auth/CassandraAuthorizer,CassandraAuthorizer,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/CassandraAuthorizer.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CassandraAuthorizerTest.java,1,4,1,4,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/CassandraAuthorizerTruncating,CassandraAuthorizerTruncating,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CassandraAuthorizerTruncatingTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cassandra,apache/cassandra/auth/CassandraCIDRAuthorizerEnforceMode,CassandraCIDRAuthorizerEnforceMode,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CassandraCIDRAuthorizerEnforceModeTest.java,0,0,1,8,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
cassandra,apache/cassandra/auth/CassandraCIDRAuthorizerMonitorMode,CassandraCIDRAuthorizerMonitorMode,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CassandraCIDRAuthorizerMonitorModeTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
cassandra,apache/cassandra/auth/CassandraNetworkAuthorizer,CassandraNetworkAuthorizer,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CassandraNetworkAuthorizerTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
