project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_ExcessiveParameterList,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
quarkus,__snapshots__/GoogleCloudFunctionsCodestartTest/testContent/src_test_java_ilove_quark_us_googlecloudfunctions_HelloWorldCloudEventsFunction,src_test_java_ilove_quark_us_googlecloudfunctions_HelloWorldCloudEventsFunction,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/devtools/src/test/resources/__snapshots__/GoogleCloudFunctionsCodestartTest/testContent/src_test_java_ilove_quark_us_googlecloudfunctions_HelloWorldCloudEventsFunctionTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
quarkus,__snapshots__/GoogleCloudFunctionsCodestartTest/testContent/src_test_java_ilove_quark_us_googlecloudfunctions_HelloWorldHttpFunction,src_test_java_ilove_quark_us_googlecloudfunctions_HelloWorldHttpFunction,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/devtools/src/test/resources/__snapshots__/GoogleCloudFunctionsCodestartTest/testContent/src_test_java_ilove_quark_us_googlecloudfunctions_HelloWorldHttpFunctionTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
quarkus,__snapshots__/GrpcCodestartTest/testContent/src_test_java_ilove_quark_us_HelloGrpcService,src_test_java_ilove_quark_us_HelloGrpcService,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/devtools/src/test/resources/__snapshots__/GrpcCodestartTest/testContent/src_test_java_ilove_quark_us_HelloGrpcServiceTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
quarkus,__snapshots__/LgtmCodestartTest/testContent/src_test_java_ilove_quark_us_Simple,src_test_java_ilove_quark_us_Simple,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/devtools/src/test/resources/__snapshots__/LgtmCodestartTest/testContent/src_test_java_ilove_quark_us_SimpleTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,__snapshots__/PicocliCodestartTest/testContent/src_test_java_ilove_quark_us_GreetingCommand,src_test_java_ilove_quark_us_GreetingCommand,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/devtools/src/test/resources/__snapshots__/PicocliCodestartTest/testContent/src_test_java_ilove_quark_us_GreetingCommandTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
quarkus,__snapshots__/QuarkusCodestartGenerationTest/generateGradleDefaultJava/src_test_java_org_acme_GreetingResource,src_test_java_org_acme_GreetingResource,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/independent-projects/tools/devtools-testing/src/test/resources/__snapshots__/QuarkusCodestartGenerationTest/generateGradleDefaultJava/src_test_java_org_acme_GreetingResourceTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,__snapshots__/QuarkusCodestartGenerationTest/generateMavenDefaultJava/src_test_java_org_acme_GreetingResource,src_test_java_org_acme_GreetingResource,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/independent-projects/tools/devtools-testing/src/test/resources/__snapshots__/QuarkusCodestartGenerationTest/generateMavenDefaultJava/src_test_java_org_acme_GreetingResourceTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,__snapshots__/QuarkusCodestartGenerationTest/generateMavenResteasyJava/src_test_java_org_acme_GreetingResource,src_test_java_org_acme_GreetingResource,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/independent-projects/tools/devtools-testing/src/test/resources/__snapshots__/QuarkusCodestartGenerationTest/generateMavenResteasyJava/src_test_java_org_acme_GreetingResourceTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,__snapshots__/RESTEasyCodestartTest/testContent/src_test_java_ilove_quark_us_GreetingResource,src_test_java_ilove_quark_us_GreetingResource,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/independent-projects/tools/devtools-testing/src/test/resources/__snapshots__/RESTEasyCodestartTest/testContent/src_test_java_ilove_quark_us_GreetingResourceTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,__snapshots__/RESTEasyReactiveCodestartTest/testContent/src_test_java_ilove_quark_us_GreetingResource,src_test_java_ilove_quark_us_GreetingResource,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/independent-projects/tools/devtools-testing/src/test/resources/__snapshots__/RESTEasyReactiveCodestartTest/testContent/src_test_java_ilove_quark_us_GreetingResourceTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,__snapshots__/ReactiveMessagingCodestartIT/testAMQPContent/src_test_java_ilove_quark_us_MyMessagingApplication,src_test_java_ilove_quark_us_MyMessagingApplication,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/devtools/src/test/resources/__snapshots__/ReactiveMessagingCodestartIT/testAMQPContent/src_test_java_ilove_quark_us_MyMessagingApplicationTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
quarkus,__snapshots__/ReactiveMessagingCodestartIT/testKafkaContent/src_test_java_ilove_quark_us_MyMessagingApplication,src_test_java_ilove_quark_us_MyMessagingApplication,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/devtools/src/test/resources/__snapshots__/ReactiveMessagingCodestartIT/testKafkaContent/src_test_java_ilove_quark_us_MyMessagingApplicationTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
quarkus,__snapshots__/ReactiveRoutesCodestartTest/testContent/src_test_java_ilove_quark_us_MyDeclarativeRoutes,src_test_java_ilove_quark_us_MyDeclarativeRoutes,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/devtools/src/test/resources/__snapshots__/ReactiveRoutesCodestartTest/testContent/src_test_java_ilove_quark_us_MyDeclarativeRoutesTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,__snapshots__/SpringWebCodestartTest/testContent/src_test_java_ilove_quark_us_GreetingController,src_test_java_ilove_quark_us_GreetingController,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/independent-projects/tools/devtools-testing/src/test/resources/__snapshots__/SpringWebCodestartTest/testContent/src_test_java_ilove_quark_us_GreetingControllerTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,com/acme/Resource,Resource,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/maven/src/test/resources-filtered/projects/multimodule/runner/src/test/java/com/acme/ResourceTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,com/acme/Resource,Resource,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/maven/src/test/resources-filtered/projects/multimodule-pom-reference/runner/src/test/java/com/acme/ResourceTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,com/acme/Templated,Templated,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/maven/src/test/resources-filtered/projects/test-template/src/test/java/com/acme/TemplatedTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,com/demo/application/Application,Application,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/gradle/src/main/resources/basic-multi-module-project-test-setup/application/src/test/java/com/demo/application/ApplicationTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
quarkus,com/example/Enabled1,Enabled1,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/maven/src/test/resources-filtered/projects/test-selection/src/test/java/com/example/Enabled1Test.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/Enabled2,Enabled2,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/maven/src/test/resources-filtered/projects/test-selection/src/test/java/com/example/Enabled2Test.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/Enabled30,Enabled30,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/maven/src/test/resources-filtered/projects/test-selection/src/test/java/com/example/Enabled30Test.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/MyBeanFirst,MyBeanFirst,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/gradle/src/main/resources/test-selection/src/test/java/com/example/MyBeanFirstTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/MyBeanSecond,MyBeanSecond,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/gradle/src/main/resources/test-selection/src/test/java/com/example/MyBeanSecondTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/NotEnabled,NotEnabled,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/maven/src/test/resources-filtered/projects/test-selection/src/test/java/com/example/NotEnabledTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/grpc/exc/LegacyHelloGrpcService,LegacyHelloGrpcService,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-exceptions/src/test/java/com/example/grpc/exc/LegacyHelloGrpcServiceTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/grpc/exc/N2OLegacyHelloGrpcService,N2OLegacyHelloGrpcService,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-exceptions/src/test/java/com/example/grpc/exc/N2OLegacyHelloGrpcServiceTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/grpc/exc/N2OSmallryeHelloGrpcService,N2OSmallryeHelloGrpcService,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-exceptions/src/test/java/com/example/grpc/exc/N2OSmallryeHelloGrpcServiceTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/grpc/exc/O2NLegacyHelloGrpcService,O2NLegacyHelloGrpcService,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-exceptions/src/test/java/com/example/grpc/exc/O2NLegacyHelloGrpcServiceTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/grpc/exc/O2NSmallryeHelloGrpcService,O2NSmallryeHelloGrpcService,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-exceptions/src/test/java/com/example/grpc/exc/O2NSmallryeHelloGrpcServiceTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/grpc/exc/SmallryeHelloGrpcService,SmallryeHelloGrpcService,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-exceptions/src/test/java/com/example/grpc/exc/SmallryeHelloGrpcServiceTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/grpc/exc/VertxLegacyHelloGrpcService,VertxLegacyHelloGrpcService,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-exceptions/src/test/java/com/example/grpc/exc/VertxLegacyHelloGrpcServiceTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/grpc/exc/VertxSmallryeHelloGrpcService,VertxSmallryeHelloGrpcService,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-exceptions/src/test/java/com/example/grpc/exc/VertxSmallryeHelloGrpcServiceTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/grpc/hibernate/BlockingMutiny,BlockingMutiny,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-hibernate/src/test/java/com/example/grpc/hibernate/BlockingMutinyTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
