project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
resilience4j,io/github/resilience4j/circuitbreaker/CircuitBreakerConfig,CircuitBreakerConfig,../dataset/projects/resilience4j/resilience4j-circuitbreaker/src/main/java/io/github/resilience4j/circuitbreaker/CircuitBreakerConfig.java,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/CircuitBreakerConfigTest.java,1,5,1,4,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/CircuitBreakerEventPublisher,CircuitBreakerEventPublisher,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/CircuitBreakerEventPublisherTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/CircuitBreakerFuture,CircuitBreakerFuture,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/CircuitBreakerFutureTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/CircuitBreakerOpenException,CircuitBreakerOpenException,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/CircuitBreakerOpenExceptionTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/CircuitBreakerRegistry,CircuitBreakerRegistry,../dataset/projects/resilience4j/resilience4j-circuitbreaker/src/main/java/io/github/resilience4j/circuitbreaker/CircuitBreakerRegistry.java,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/CircuitBreakerRegistryTest.java,1,1,1,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/CircuitBreakerThreadModeCompatibility,CircuitBreakerThreadModeCompatibility,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/CircuitBreakerThreadModeCompatibilityTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/IllegalStateTransitionException,IllegalStateTransitionException,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/IllegalStateTransitionExceptionTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/VavrCircuitBreaker,VavrCircuitBreaker,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-vavr/src/test/java/io/github/resilience4j/circuitbreaker/VavrCircuitBreakerTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/event/CircuitBreakerEvent,CircuitBreakerEvent,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/event/CircuitBreakerEventTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/internal/CircuitBreakerAutoTransitionStateMachine,CircuitBreakerAutoTransitionStateMachine,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/internal/CircuitBreakerAutoTransitionStateMachineTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/internal/CircuitBreakerExceptionHandling,CircuitBreakerExceptionHandling,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/internal/CircuitBreakerExceptionHandlingTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/internal/CircuitBreakerMetrics,CircuitBreakerMetrics,../dataset/projects/resilience4j/resilience4j-circuitbreaker/src/main/java/io/github/resilience4j/circuitbreaker/internal/CircuitBreakerMetrics.java,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/internal/CircuitBreakerMetricsTest.java,1,1,1,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/internal/CircuitBreakerResultHandling,CircuitBreakerResultHandling,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/internal/CircuitBreakerResultHandlingTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/internal/CircuitBreakerStateMachine,CircuitBreakerStateMachine,../dataset/projects/resilience4j/resilience4j-circuitbreaker/src/main/java/io/github/resilience4j/circuitbreaker/internal/CircuitBreakerStateMachine.java,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/internal/CircuitBreakerStateMachineTest.java,1,4,1,3,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/internal/CircuitBreakerStateMachineThreadMode,CircuitBreakerStateMachineThreadMode,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/internal/CircuitBreakerStateMachineThreadModeTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/internal/InMemoryCircuitBreakerRegistry,InMemoryCircuitBreakerRegistry,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/internal/InMemoryCircuitBreakerRegistryTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/internal/SchedulerFactory,SchedulerFactory,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/internal/SchedulerFactoryTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/internal/SchedulerFactoryConcurrency,SchedulerFactoryConcurrency,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-circuitbreaker/src/test/java/io/github/resilience4j/circuitbreaker/internal/SchedulerFactoryConcurrencyTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/monitoring/endpoint/CircuitBreakerEventDTOFactory,CircuitBreakerEventDTOFactory,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-framework-common/src/test/java/io/github/resilience4j/circuitbreaker/monitoring/endpoint/CircuitBreakerEventDTOFactoryTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/operator/CompletableCircuitBreaker,CompletableCircuitBreaker,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-rxjava2/src/test/java/io/github/resilience4j/circuitbreaker/operator/CompletableCircuitBreakerTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/operator/FlowableCircuitBreaker,FlowableCircuitBreaker,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-rxjava2/src/test/java/io/github/resilience4j/circuitbreaker/operator/FlowableCircuitBreakerTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resilience4j,io/github/resilience4j/circuitbreaker/operator/MaybeCircuitBreaker,MaybeCircuitBreaker,,C:/Users/largu/Documents/Vietnam/dataset/projects/resilience4j/resilience4j-rxjava2/src/test/java/io/github/resilience4j/circuitbreaker/operator/MaybeCircuitBreakerTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
