project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_ExcessiveParameterList,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
hibernate-orm,org/hibernate/SharedSessionBuilder,SharedSessionBuilder,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/SharedSessionBuilder.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/SharedSessionContract,SharedSessionContract,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/SharedSessionContract.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/SharedStatelessSessionBuilder,SharedStatelessSessionBuilder,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/SharedStatelessSessionBuilder.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/SimpleNaturalIdLoadAccess,SimpleNaturalIdLoadAccess,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/SimpleNaturalIdLoadAccess.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/StatelessSession,StatelessSession,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/StatelessSession.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/StatelessSessionBuilder,StatelessSessionBuilder,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/StatelessSessionBuilder.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/internal/AbstractEntityInsertAction,AbstractEntityInsertAction,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/internal/AbstractEntityInsertAction.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/internal/ActionLogging,ActionLogging,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/internal/ActionLogging.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/internal/CollectionUpdateAction,CollectionUpdateAction,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/internal/CollectionUpdateAction.java,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/internal/EntityDeleteAction,EntityDeleteAction,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/internal/EntityDeleteAction.java,,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/internal/EntityIdentityInsertAction,EntityIdentityInsertAction,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/internal/EntityIdentityInsertAction.java,,1,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/internal/EntityInsertAction,EntityInsertAction,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/internal/EntityInsertAction.java,,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/internal/EntityUpdateAction,EntityUpdateAction,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/internal/EntityUpdateAction.java,,1,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/internal/UnresolvedEntityInsertActions,UnresolvedEntityInsertActions,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/internal/UnresolvedEntityInsertActions.java,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/ActionQueuePerformance,ActionQueuePerformance,,C:/Users/largu/Documents/Vietnam/dataset/projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/action/queue/ActionQueuePerformanceTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
