project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_ExcessiveParameterList,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
netty,io/netty/channel/uring/IoUringSocketAutoRead,IoUringSocketAutoRead,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketAutoReadTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketChannel,IoUringSocketChannel,dataset/projects/netty/transport-classes-io_uring/src/main/java/io/netty/channel/uring/IoUringSocketChannel.java,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketChannelConfig,IoUringSocketChannelConfig,dataset/projects/netty/transport-classes-io_uring/src/main/java/io/netty/channel/uring/IoUringSocketChannelConfig.java,,1,5,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketChannelNotYetConnected,IoUringSocketChannelNotYetConnected,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketChannelNotYetConnectedTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketConditionalWritability,IoUringSocketConditionalWritability,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketConditionalWritabilityTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketConnect,IoUringSocketConnect,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketConnectTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketConnectionAttempt,IoUringSocketConnectionAttempt,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketConnectionAttemptTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketDataReadInitialState,IoUringSocketDataReadInitialState,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketDataReadInitialStateTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketEcho,IoUringSocketEcho,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketEchoTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketExceptionHandling,IoUringSocketExceptionHandling,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketExceptionHandlingTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketFileRegion,IoUringSocketFileRegion,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketFileRegionTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
netty,io/netty/channel/uring/IoUringSocketFixedLengthEcho,IoUringSocketFixedLengthEcho,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketFixedLengthEchoTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketGatheringWrite,IoUringSocketGatheringWrite,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketGatheringWriteTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketHalfClosed,IoUringSocketHalfClosed,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketHalfClosedTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketMultipleConnect,IoUringSocketMultipleConnect,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketMultipleConnectTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketReadPending,IoUringSocketReadPending,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketReadPendingTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketRst,IoUringSocketRst,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketRstTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketSendSzSendmsgZc,IoUringSocketSendSzSendmsgZc,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketSendSzSendmsgZcTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
netty,io/netty/channel/uring/IoUringSocketSendZcSendmsgZcEcho,IoUringSocketSendZcSendmsgZcEcho,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketSendZcSendmsgZcEchoTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketShutdownOutputByPeer,IoUringSocketShutdownOutputByPeer,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketShutdownOutputByPeerTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketShutdownOutputBySelf,IoUringSocketShutdownOutputBySelf,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketShutdownOutputBySelfTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
