project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_ExcessiveParameterList,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
guava,collect/testing/google/MultisetGenerator,MultisetGenerator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/google/TestMultisetGenerator.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/google/MultisetNavigationTester,MultisetNavigationTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/google/MultisetNavigationTester.java,,1,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/google/MultisetReadsTester,MultisetReadsTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/google/MultisetReadsTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/google/MultisetRemoveTester,MultisetRemoveTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/google/MultisetRemoveTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/google/MultisetTestSuiteBuilder,MultisetTestSuiteBuilder,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/google/MultisetTestSuiteBuilder.java,,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/google/StringBiMapGenerator,StringBiMapGenerator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/google/TestStringBiMapGenerator.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/google/StringListMultimapGenerator,StringListMultimapGenerator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/google/TestStringListMultimapGenerator.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/google/StringMultisetGenerator,StringMultisetGenerator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/google/TestStringMultisetGenerator.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/google/StringSetMultimapGenerator,StringSetMultimapGenerator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/google/TestStringSetMultimapGenerator.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/google/UnmodifiableCollection,UnmodifiableCollection,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/google/UnmodifiableCollectionTests.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/CollectionAddAllTester,CollectionAddAllTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionAddAllTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/CollectionRemoveAllTester,CollectionRemoveAllTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionRemoveAllTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/CollectionRetainAllTester,CollectionRetainAllTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionRetainAllTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/CollectionToArrayTester,CollectionToArrayTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionToArrayTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/ConcurrentMapReplaceEntryTester,ConcurrentMapReplaceEntryTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/ConcurrentMapReplaceEntryTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/ListAddAllAtIndexTester,ListAddAllAtIndexTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/ListAddAllAtIndexTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/ListAddAtIndexTester,ListAddAtIndexTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/ListAddAtIndexTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
